"Latitude","Longitude"
40.2945,-74.84454
40.2945,-74.84454
40.36139,-74.79601
40.3075,-74.7865
40.3075,-74.7865
40.30946,-74.77632
40.30946,-74.77632
40.33368,-74.8494
40.30722,-74.78541
40.30722,-74.78541
40.33601,-74.77207
40.30024,-74.78387
40.30024,-74.78387
40.30006,-74.86932
40.30006,-74.86932
40.30163,-74.7841
40.34515,-74.73104
40.34141,-74.79605
40.34141,-74.79605
40.30864,-74.7864
40.30494,-74.87428
40.30494,-74.87428
40.30747,-74.78558
40.34257,-74.79602
40.3075,-74.7865
40.3075,-74.7865
40.35774,-74.79631
40.29612,-74.86618
40.30797,-74.78595
40.30797,-74.78595
40.3549,-74.79793
40.3549,-74.79793
40.30797,-74.78595
40.30797,-74.78595
40.36363,-74.79149
40.36363,-74.79149
40.38326,-74.81903
40.38326,-74.81903
40.36635,-74.86448
40.36635,-74.86448
40.30946,-74.77632
40.30946,-74.77632
40.29728,-74.86691
40.29728,-74.86691
40.30797,-74.78595
40.30797,-74.78595
40.3646,-74.80365
40.35041,-74.85328
40.30797,-74.78595
40.30797,-74.78595
40.29826,-74.86773
40.29826,-74.86773
40.35576,-74.79804
40.35576,-74.79804
40.35159,-74.79757
40.35159,-74.79757
40.30422,-74.87307
40.30422,-74.87307
40.37203,-74.8481
40.37203,-74.8481
40.35842,-74.79603
40.35842,-74.79603
40.3189,-74.85271
40.31862,-74.85268
40.3804,-74.82891
40.3804,-74.82891
40.35229,-74.85254
40.35229,-74.85254
40.31711,-74.89867
40.31711,-74.89867
40.30449,-74.87352
40.31672,-74.79494
40.31672,-74.79494
40.28952,-74.81109
40.36604,-74.7991
40.36604,-74.7991
40.3189,-74.85271
40.3189,-74.85271
40.34592,-74.72943
40.34592,-74.72943
40.30928,-74.77702
40.33998,-74.93693
40.33998,-74.93693
40.33998,-74.93693
40.37203,-74.8481
40.37203,-74.8481
40.30797,-74.78595
40.30797,-74.78595
40.30946,-74.77632
40.30946,-74.77632
40.30946,-74.77632
40.30946,-74.77632
40.30986,-74.77597
40.30986,-74.77597
40.31446,-74.7926
40.31446,-74.7926
40.3081,-74.78605
40.3081,-74.78605
40.30895,-74.78712
40.30895,-74.78712
40.35547,-74.798
40.35547,-74.798
40.30772,-74.78576
40.30772,-74.78576
40.34218,-74.76605
40.363,-74.79886
40.34329,-74.79603
40.34329,-74.79603
40.32459,-74.81615
40.32459,-74.81615
40.30797,-74.78595
40.30797,-74.78595
40.30797,-74.78595
40.30797,-74.78595
40.36183,-74.79555
40.36183,-74.79555
40.33146,-74.77756
40.33146,-74.77756
40.30895,-74.78712
40.30422,-74.87307
40.30422,-74.87307
40.30797,-74.78595
40.30797,-74.78595
40.30163,-74.7841
40.30946,-74.77632
40.30946,-74.77632
40.35353,-74.85097
40.35353,-74.85097
40.3469,-74.76348
40.3469,-74.76348
40.35533,-74.79798
40.35533,-74.79798
40.30896,-74.78732
40.30896,-74.78732
40.30814,-74.77296
40.3075,-74.7865
40.3075,-74.7865
40.29044,-74.78453
40.29044,-74.78453
40.29704,-74.86671
40.29704,-74.86671
40.34223,-74.85115
40.28616,-74.85847
40.32459,-74.81615
40.30896,-74.78732
40.30896,-74.78732
40.30797,-74.78595
40.30797,-74.78595
40.2968,-74.86651
40.2968,-74.86651
40.37558,-74.84818
40.37558,-74.84818
40.33329,-74.92598
40.33983,-74.7962
40.33983,-74.7962
40.30895,-74.78712
40.30895,-74.78712
40.30822,-74.7562
40.30822,-74.7562
40.30822,-74.7562
40.31691,-74.89777
40.31691,-74.89777
40.37428,-74.74792
40.30778,-74.79656
40.30778,-74.79656
40.28362,-74.85709
40.28362,-74.85709
40.34825,-74.85311
40.34825,-74.85311
40.29073,-74.78437
40.29073,-74.78437
40.29073,-74.78437
40.29073,-74.78437
40.29191,-74.84042
40.3024,-74.84823
40.30797,-74.78595
40.30797,-74.78595
40.33128,-74.80262
40.33128,-74.80262
40.30786,-74.78586
40.30786,-74.78586
40.29937,-74.78372
40.29937,-74.78372
40.28883,-74.78518
40.28883,-74.78518
40.32992,-74.81552
40.32992,-74.81552
40.35416,-74.73054
40.35533,-74.79798
40.35533,-74.79798
40.30921,-74.84853
40.30921,-74.84853
40.31122,-74.79457
40.31122,-74.79457
40.30823,-74.78614
40.30823,-74.78614
40.30342,-74.84814
40.30342,-74.84814
40.29088,-74.78119
40.29088,-74.78119
40.30921,-74.84853
40.30921,-74.84853
40.30875,-74.78648
40.32998,-74.81496
40.33997,-74.79617
40.33997,-74.79617
40.30797,-74.78595
40.30797,-74.78595
40.30413,-74.87293
40.30413,-74.87293
40.37707,-74.74891
40.37707,-74.74891
40.30797,-74.78595
40.30797,-74.78595
40.30797,-74.78595
40.30797,-74.78595
40.30797,-74.78595
40.30797,-74.78595
40.30163,-74.7841
40.30163,-74.7841
40.30797,-74.78595
40.30797,-74.78595
40.30827,-74.80236
40.29704,-74.86671
40.29704,-74.86671
40.31243,-74.79074
40.31243,-74.79074
40.30992,-74.78843
40.30992,-74.78843
40.31243,-74.79074
40.31243,-74.79074
40.31243,-74.79074
40.31243,-74.79074
40.33882,-74.93345
40.33882,-74.93345
40.30193,-74.78414
40.30193,-74.78414
40.30921,-74.84853
40.30921,-74.84853
40.32459,-74.81615
40.32459,-74.81615
40.29704,-74.86671
40.29704,-74.86671
40.28932,-74.86078
40.30668,-74.7851
40.30668,-74.7851
40.31422,-74.89046
40.31422,-74.89046
40.30797,-74.78595
40.30797,-74.78595
40.38242,-74.82263
40.34417,-74.85184
40.32401,-74.91683
40.32296,-74.91551
40.32296,-74.91551
40.38264,-74.81731
40.3189,-74.85271
40.3189,-74.85271
40.35533,-74.79798
40.35533,-74.79798
40.32992,-74.81552
40.32992,-74.81552
40.29343,-74.78302
40.29343,-74.78302
40.30763,-74.82588
40.30763,-74.82588
40.28496,-74.85781
40.30822,-74.8201
40.29098,-74.78424
40.29098,-74.78424
40.2982,-74.78328
40.2982,-74.78328
40.31482,-74.79293
40.31482,-74.79293
40.34329,-74.79603
40.32589,-74.79916
40.32589,-74.79916
40.30235,-74.87133
40.30235,-74.87133
40.29073,-74.78437
40.29073,-74.78437
40.29073,-74.78437
40.29903,-74.78364
40.29903,-74.78364
40.35721,-74.84872
40.33782,-74.9321
40.33782,-74.9321
40.33782,-74.9321
40.29261,-74.78342
40.29261,-74.78342
40.3075,-74.7865
40.3075,-74.7865
40.3622,-74.79474
40.3622,-74.79474
40.31556,-74.8517
40.30797,-74.78595
40.30797,-74.78595
40.36459,-74.79898
40.36459,-74.79898
40.32378,-74.91655
40.3081,-74.78605
40.3081,-74.78605
40.32589,-74.79916
40.32589,-74.79916
40.34068,-74.85058
40.31004,-74.78854
40.29227,-74.84166
40.30946,-74.77632
40.30946,-74.77632
40.36878,-74.85657
40.30757,-74.78669
40.30757,-74.78669
40.31718,-74.85248
40.30823,-74.78614
40.30823,-74.78614
40.29704,-74.86671
40.29704,-74.86671
40.30077,-74.78397
40.30077,-74.78397
40.30077,-74.78397
40.38774,-74.78775
40.29343,-74.78302
40.29343,-74.78302
40.308,-74.82215
40.30797,-74.78595
40.30797,-74.78595
40.30818,-74.77318
40.31977,-74.79899
40.31977,-74.79899
40.37203,-74.8481
40.37203,-74.8481
40.30797,-74.78595
40.30797,-74.78595
40.31119,-74.7867
40.34358,-74.79606
40.34358,-74.79606
40.32989,-74.92467
40.29684,-74.86654
40.29704,-74.86671
40.29704,-74.86671
40.3129,-74.79117
40.3129,-74.79117
40.30946,-74.77632
40.30946,-74.77632
40.37269,-74.78442
40.30322,-74.87201
40.30797,-74.78595
40.30797,-74.78595
40.30765,-74.8257
40.30765,-74.8257
40.30668,-74.7851
40.30668,-74.7851
40.30668,-74.7851
40.36951,-74.73987
40.36951,-74.73987
40.29044,-74.78453
40.29044,-74.78453
40.29044,-74.78453
40.34348,-74.85159
40.30682,-74.78517
40.30682,-74.78517
40.30163,-74.7841
40.30163,-74.7841
40.31977,-74.79899
40.35533,-74.79798
40.35533,-74.79798
40.34515,-74.79636
40.36314,-74.79887
40.36314,-74.79887
40.3078,-74.79675
40.3078,-74.79675
40.34912,-74.85318
40.3189,-74.85271
40.30764,-74.85399
40.35533,-74.79798
40.30894,-74.81279
40.30894,-74.81279
40.30797,-74.78595
40.30797,-74.78595
40.35664,-74.79815
40.29937,-74.78372
40.29937,-74.78372
40.29937,-74.78372
40.30358,-74.87231
40.38221,-74.81611
40.38221,-74.81611
40.363,-74.79886
40.363,-74.79886
40.28883,-74.78518
40.28883,-74.78518
40.29725,-74.86516
40.3081,-74.78605
40.3081,-74.78605
40.30291,-74.85869
40.34012,-74.79614
40.29261,-74.78342
40.29261,-74.78342
40.28883,-74.78518
40.28883,-74.78518
40.30892,-74.78652
40.30892,-74.78652
40.3075,-74.7865
40.3075,-74.7865
40.36183,-74.79555
40.36183,-74.79555
40.28629,-74.85855
40.28629,-74.85855
40.37486,-74.80002
40.30836,-74.78623
40.30836,-74.78623
40.30823,-74.78614
40.30823,-74.78614
40.29779,-74.78308
40.37707,-74.74891
40.28438,-74.7631
40.28438,-74.7631
40.30065,-74.86986
40.30925,-74.85027
40.30804,-74.80051
40.32979,-74.81683
40.31977,-74.79899
40.29343,-74.78302
40.29343,-74.78302
40.38772,-74.7821
40.38772,-74.7821
40.35389,-74.79782
40.29779,-74.78308
40.29779,-74.78308
40.33223,-74.84944
40.30797,-74.78595
40.30797,-74.78595
40.29385,-74.78282
40.29385,-74.78282
40.30413,-74.87293
40.30413,-74.87293
40.35128,-74.85326
40.29044,-74.78453
40.29044,-74.78453
40.30895,-74.78712
40.36181,-74.79877
40.36181,-74.79877
40.34592,-74.72943
40.34592,-74.72943
40.34111,-74.79606
40.34111,-74.79606
40.29945,-74.86219
40.35533,-74.79798
40.35533,-74.79798
40.35557,-74.79778
40.35557,-74.79778
40.37288,-74.74742
40.38326,-74.81903
40.38326,-74.81903
40.31195,-74.84977
40.33636,-74.77173
40.33636,-74.77173
40.37992,-74.82851
40.32296,-74.91551
40.29641,-74.78247
40.29704,-74.86671
40.29704,-74.86671
40.30177,-74.85982
40.33,-74.81477
40.33997,-74.79617
40.30682,-74.78517
40.30682,-74.78517
40.38425,-74.80963
40.3756,-74.83989
40.29088,-74.78119
40.29088,-74.78119
40.32996,-74.81515
40.3056,-74.84803
40.3056,-74.84803
40.32112,-74.79958
40.32112,-74.79958
40.30668,-74.7851
40.30668,-74.7851
40.28375,-74.85716
40.35533,-74.79798
40.35533,-74.79798
40.33426,-74.84938
40.3147,-74.79282
40.3078,-74.83581
40.3078,-74.83581
40.30898,-74.81226
40.3189,-74.85271
40.3081,-74.78605
40.3081,-74.78605
40.30682,-74.78517
40.30682,-74.78517
40.30706,-74.83169
40.29717,-74.86552
40.34592,-74.72943
40.34592,-74.72943
40.29371,-74.78288
40.29371,-74.78288
40.3079,-74.85373
40.34887,-74.79706
40.34887,-74.79706
40.30765,-74.8257
40.30765,-74.8257
40.28438,-74.7631
40.30797,-74.78595
40.30797,-74.78595
40.34827,-74.73251
40.30454,-74.78452
40.33682,-74.93075
40.33682,-74.93075
40.38787,-74.78701
40.33782,-74.9321
40.31977,-74.79899
40.31977,-74.79899
40.31446,-74.7926
40.31446,-74.7926
40.29335,-74.83854
40.29335,-74.83854
40.30802,-74.82196
40.33949,-74.75019
40.3037,-74.87242
40.3037,-74.87242
40.30797,-74.78595
40.30797,-74.78595
40.30889,-74.8815
40.3106,-74.88455
40.30797,-74.78595
40.30797,-74.78595
40.31924,-74.90978
40.30952,-74.77649
40.30952,-74.77649
40.30895,-74.78712
40.30895,-74.78712
40.29684,-74.86654
40.29684,-74.86654
40.29826,-74.86773
40.30558,-74.85603
40.30765,-74.8257
40.30765,-74.8257
40.30797,-74.78595
40.30797,-74.78595
40.29694,-74.86641
40.29704,-74.86671
40.35533,-74.79798
40.35533,-74.79798
40.29186,-74.84028
40.30106,-74.81149
40.30106,-74.81149
40.24393,-74.73474
40.24393,-74.73474
40.27511,-74.70607
40.24676,-74.74034
40.24676,-74.74034
40.27528,-74.70703
40.27528,-74.70703
40.27528,-74.70703
40.2754,-74.70572
40.2754,-74.70572
40.25013,-74.73627
40.25013,-74.73627
40.25013,-74.73627
40.31507,-74.68971
40.31507,-74.68971
40.26747,-74.71481
40.26747,-74.71481
40.27519,-74.70597
40.28049,-74.7168
40.28049,-74.7168
40.27511,-74.70607
40.27511,-74.70607
40.33813,-74.72168
40.33813,-74.72168
40.28542,-74.73225
40.28542,-74.73225
40.27018,-74.71191
40.27018,-74.71191
40.24488,-74.74765
40.24488,-74.74765
40.24304,-74.74478
40.24304,-74.74478
40.27263,-74.73504
40.27263,-74.73504
40.25013,-74.73627
40.25013,-74.73627
40.24511,-74.74741
40.24511,-74.74741
40.26747,-74.71481
40.26337,-74.73122
40.26337,-74.73122
40.24481,-74.74262
40.24481,-74.74262
40.24898,-74.74329
40.24898,-74.74329
40.27189,-74.69514
40.2448,-74.743
40.2448,-74.743
40.27071,-74.7381
40.27071,-74.7381
40.27593,-74.70508
40.27593,-74.70508
40.2973,-74.67923
40.2973,-74.67923
40.27509,-74.70609
40.27509,-74.70609
40.29698,-74.67961
40.29698,-74.67961
40.30914,-74.69439
40.30914,-74.69439
40.24479,-74.74281
40.24167,-74.74647
40.24167,-74.74647
40.24895,-74.74255
40.24895,-74.74255
40.27511,-74.70607
40.2894,-74.73353
40.2894,-74.73353
40.2894,-74.73353
40.25719,-74.74186
40.25719,-74.74186
40.24294,-74.74491
40.24294,-74.74491
40.26152,-74.73279
40.26152,-74.73279
40.28381,-74.69556
40.28381,-74.69556
40.2598,-74.72457
40.2598,-74.72457
40.25373,-74.72023
40.28967,-74.7336
40.28967,-74.7336
40.28049,-74.7168
40.28049,-74.7168
40.27413,-74.75273
40.28381,-74.69556
40.2448,-74.743
40.2448,-74.743
40.34015,-74.71414
40.33813,-74.72168
40.33813,-74.72168
40.27923,-74.70109
40.27923,-74.70109
40.2448,-74.743
40.2448,-74.743
40.27509,-74.70609
40.27509,-74.70609
40.27274,-74.69569
40.2752,-74.70645
40.2752,-74.70645
40.27511,-74.70607
40.27511,-74.70607
40.31475,-74.70572
40.26023,-74.72405
40.26023,-74.72405
40.27413,-74.75273
40.27413,-74.75273
40.2922,-74.6854
40.2922,-74.6854
40.2922,-74.6854
40.28628,-74.70314
40.28628,-74.70314
40.27495,-74.70554
40.27495,-74.70554
40.2739,-74.69673
40.2739,-74.69673
40.24188,-74.75072
40.24188,-74.75072
40.28049,-74.7168
40.28049,-74.7168
40.28049,-74.7168
40.24112,-74.74709
40.24112,-74.74709
40.27551,-74.7056
40.27551,-74.7056
40.24496,-74.74756
40.27551,-74.7056
40.27551,-74.7056
40.30474,-74.69797
40.30474,-74.69797
40.24577,-74.74247
40.24577,-74.74247
40.28115,-74.7317
40.28115,-74.7317
40.24041,-74.74803
40.24041,-74.74803
40.24263,-74.7453
40.24263,-74.7453
40.27274,-74.69569
40.27274,-74.69569
40.26023,-74.72405
40.26023,-74.72405
40.28786,-74.75934
40.28786,-74.75934
40.27938,-74.67082
40.27562,-74.70547
40.27562,-74.70547
40.31507,-74.68971
40.31507,-74.68971
40.25001,-74.73641
40.25001,-74.73641
40.24879,-74.72703
40.26476,-74.71858
40.28445,-74.6948
40.24559,-74.74405
40.24559,-74.74405
40.28387,-74.71464
40.28387,-74.71464
40.27089,-74.69199
40.27089,-74.69199
40.24561,-74.7432
40.24561,-74.7432
40.28067,-74.71706
40.28067,-74.71706
40.2973,-74.67923
40.28503,-74.73212
40.25452,-74.73091
40.32606,-74.71632
40.29001,-74.67651
40.29001,-74.67651
40.24879,-74.72703
40.24879,-74.72703
40.24889,-74.72691
40.24889,-74.72691
40.24123,-74.74697
40.29273,-74.68476
40.30914,-74.69439
40.25233,-74.73374
40.25233,-74.73374
40.32374,-74.69646
40.32374,-74.69646
40.32374,-74.69646
40.27263,-74.73504
40.27263,-74.73504
40.29273,-74.68476
40.29273,-74.68476
40.3216,-74.6987
40.3216,-74.6987
40.24145,-74.74672
40.24145,-74.74672
40.24145,-74.74672
40.24145,-74.74672
40.27018,-74.71201
40.27018,-74.71201
40.24003,-74.7486
40.24003,-74.7486
40.33813,-74.72168
40.33813,-74.72168
40.27562,-74.70547
40.27562,-74.70547
40.27519,-74.70597
40.27519,-74.70597
40.28067,-74.71706
40.28067,-74.71706
40.28067,-74.71706
40.28057,-74.67147
40.25503,-74.74195
40.25503,-74.74195
40.2515,-74.72291
40.29015,-74.67657
40.29015,-74.67657
40.29015,-74.67657
40.26023,-74.72405
40.26023,-74.72405
40.29439,-74.73245
40.29439,-74.73245
40.28057,-74.67147
40.28057,-74.67147
40.28057,-74.67147
40.29486,-74.68218
40.29486,-74.68218
40.31119,-74.7099
40.27615,-74.70483
40.27615,-74.70483
40.25026,-74.74242
40.25026,-74.74242
40.32564,-74.71618
40.32564,-74.71618
40.31316,-74.69611
40.28742,-74.69119
40.28742,-74.69119
40.2752,-74.70645
40.2752,-74.70645
40.24479,-74.74281
40.24479,-74.74281
40.26023,-74.72405
40.26023,-74.72405
40.24931,-74.72641
40.24931,-74.72641
40.30487,-74.68465
40.30487,-74.68465
40.30487,-74.68465
40.30914,-74.69439
40.30914,-74.69439
40.27091,-74.71111
40.27091,-74.71111
40.26521,-74.74049
40.26521,-74.74049
40.26884,-74.72593
40.26884,-74.72593
40.29167,-74.68605
40.29167,-74.68605
40.29634,-74.68038
40.29634,-74.68038
40.29645,-74.68025
40.29645,-74.68025
40.29008,-74.68797
40.29008,-74.68797
40.2754,-74.70572
40.2754,-74.70572
40.30499,-74.69777
40.30499,-74.69777
40.30499,-74.69777
40.2904,-74.68759
40.2904,-74.68759
40.2904,-74.68759
40.27164,-74.67057
40.27164,-74.67057
40.27164,-74.67057
40.28841,-74.67567
40.28841,-74.67567
40.29303,-74.73353
40.29303,-74.73353
40.28967,-74.7336
40.28967,-74.7336
40.24843,-74.72768
40.24843,-74.72768
40.27551,-74.7056
40.27551,-74.7056
40.27551,-74.7056
40.29001,-74.67651
40.29001,-74.67651
40.29001,-74.67651
40.23973,-74.74903
40.23973,-74.74903
40.3032,-74.72482
40.26398,-74.74048
40.24843,-74.72768
40.24561,-74.7432
40.24561,-74.7432
40.28508,-74.6739
40.28508,-74.6739
40.28866,-74.72932
40.28866,-74.72932
40.30976,-74.6939
40.30976,-74.6939
40.26588,-74.71713
40.26588,-74.71713
40.27274,-74.69569
40.27274,-74.69569
40.25895,-74.73484
40.25895,-74.73484
40.24561,-74.7432
40.24561,-74.7432
40.2752,-74.70645
40.2752,-74.70645
40.24967,-74.74247
40.24967,-74.74247
40.28711,-74.69159
40.28711,-74.69159
40.27516,-74.70626
40.27516,-74.70626
40.27516,-74.70626
40.26521,-74.74049
40.26521,-74.74049
40.30914,-74.69439
40.30914,-74.69439
40.27263,-74.73504
40.27263,-74.73504
40.27559,-74.73295
40.27559,-74.73295
40.28637,-74.69249
40.28637,-74.69249
40.30206,-74.72566
40.30206,-74.72566
40.30206,-74.72566
40.2753,-74.70585
40.2753,-74.70585
40.28049,-74.7168
40.28049,-74.7168
40.29698,-74.67961
40.28994,-74.73368
40.28994,-74.73368
40.28994,-74.73368
40.2922,-74.6854
40.2922,-74.6854
40.26549,-74.71523
40.24861,-74.73809
40.24861,-74.73809
40.24089,-74.74987
40.24089,-74.74987
40.29731,-74.72997
40.29731,-74.72997
40.27458,-74.75057
40.2689,-74.73993
40.2689,-74.73993
40.25734,-74.73612
40.28933,-74.68887
40.29698,-74.67961
40.29981,-74.74687
40.29981,-74.74687
40.30145,-74.72612
40.30145,-74.72612
40.30145,-74.72612
40.27753,-74.70315
40.27753,-74.70315
40.27753,-74.70315
40.29303,-74.73353
40.27105,-74.73749
40.27105,-74.73749
40.27105,-74.73749
40.2921,-74.68552
40.2921,-74.68552
40.24861,-74.73809
40.24861,-74.73809
40.27519,-74.70597
40.27519,-74.70597
40.27519,-74.70597
40.27519,-74.70597
40.28901,-74.68926
40.28901,-74.68926
40.27043,-74.73854
40.27043,-74.73854
40.28381,-74.69556
40.28381,-74.69556
40.32892,-74.71692
40.32892,-74.71692
40.24994,-74.72563
40.24994,-74.72563
40.24889,-74.72691
40.24889,-74.72691
40.24889,-74.72691
40.24889,-74.72691
40.30327,-74.75093
40.27519,-74.70597
40.27519,-74.70597
40.27084,-74.6918
40.27084,-74.6918
40.27511,-74.70607
40.27511,-74.70607
40.29069,-74.68723
40.29069,-74.68723
40.31279,-74.71328
40.31279,-74.71328
40.25474,-74.74197
40.27111,-74.67087
40.27111,-74.67087
40.27511,-74.70607
40.27511,-74.70607
40.24298,-74.75163
40.24298,-74.75163
40.25196,-74.73401
40.25196,-74.73401
40.32488,-74.69532
40.26319,-74.73655
40.26319,-74.73655
40.29365,-74.73304
40.29365,-74.73304
40.27091,-74.71111
40.27091,-74.71111
40.24557,-74.75377
40.24557,-74.75377
40.27593,-74.70508
40.27593,-74.70508
40.2853,-74.69377
40.2853,-74.69377
40.28445,-74.6948
40.28445,-74.6948
40.24189,-74.74621
40.24189,-74.74621
40.26933,-74.71303
40.28891,-74.68938
40.28891,-74.68938
40.253,-74.73955
40.253,-74.73955
40.28712,-74.71219
40.28712,-74.71219
40.26533,-74.7405
40.26533,-74.7405
40.28933,-74.68887
40.28933,-74.68887
40.24479,-74.74281
40.24479,-74.74281
40.28613,-74.71297
40.33927,-74.72251
40.33927,-74.72251
40.24479,-74.74281
40.24479,-74.74281
40.2773,-74.73255
40.2773,-74.73255
40.2973,-74.67923
40.2973,-74.67923
40.28164,-74.71606
40.28164,-74.71606
40.27126,-74.69333
40.27126,-74.69333
40.27031,-74.67133
40.27031,-74.67133
40.3337,-74.71844
40.3337,-74.71844
40.2726,-74.6956
40.28583,-74.69313
40.28583,-74.69313
40.27901,-74.73215
40.27348,-74.70801
40.27348,-74.70801
40.28999,-74.75704
40.28999,-74.75704
40.24561,-74.7432
40.24561,-74.7432
40.2764,-74.66949
40.2764,-74.66949
40.2764,-74.66949
40.29597,-74.73114
40.27765,-74.66983
40.27765,-74.66983
40.28467,-74.69453
40.27131,-74.69352
40.24828,-74.72773
40.27111,-74.67087
40.27111,-74.67087
40.28381,-74.69556
40.28381,-74.69556
40.26588,-74.71713
40.27551,-74.7056
40.27551,-74.7056
40.27551,-74.7056
40.27551,-74.7056
40.27551,-74.7056
40.27551,-74.7056
40.27277,-74.73488
40.27277,-74.73488
40.27146,-74.73671
40.27146,-74.73671
40.28911,-74.73345
40.28911,-74.73345
40.29427,-74.73255
40.30131,-74.72624
40.30131,-74.72624
40.28923,-74.689
40.28923,-74.689
40.24839,-74.72756
40.24847,-74.72745
40.24847,-74.72745
40.24511,-74.74223
40.27559,-74.73295
40.2515,-74.72291
40.26462,-74.7152
40.26462,-74.7152
40.27113,-74.73734
40.27113,-74.73734
40.30157,-74.72603
40.30157,-74.72603
40.27496,-74.66946
40.27496,-74.66946
40.27496,-74.66946
40.26331,-74.74064
40.26331,-74.74064
40.30157,-74.72603
40.30157,-74.72603
40.29061,-74.68734
40.29061,-74.68734
40.30499,-74.69777
40.30499,-74.69777
40.30499,-74.69777
40.28046,-74.71682
40.28046,-74.71682
40.28542,-74.73225
40.28542,-74.73225
40.28317,-74.69634
40.28317,-74.69634
40.28989,-74.7335
40.28989,-74.7335
40.24049,-74.74792
40.24049,-74.74792
40.2922,-74.6854
40.2922,-74.6854
40.24865,-74.75628
40.24865,-74.75628
40.28445,-74.6948
40.24843,-74.72768
40.24843,-74.72768
40.24847,-74.72745
40.24847,-74.72745
40.28381,-74.69556
40.28381,-74.69556
40.27509,-74.70609
40.27509,-74.70609
40.27487,-74.70635
40.27487,-74.70635
40.25248,-74.7215
40.23954,-74.7493
40.27551,-74.7056
40.27551,-74.7056
40.29015,-74.67657
40.29015,-74.67657
40.2922,-74.6854
40.2922,-74.6854
40.27581,-74.71986
40.27581,-74.71986
40.28413,-74.69518
40.28413,-74.69518
40.27111,-74.67087
40.27111,-74.67087
40.26167,-74.73267
40.26167,-74.73267
40.27604,-74.70496
40.27604,-74.70496
40.24889,-74.72691
40.24889,-74.72691
40.24858,-74.72731
40.24858,-74.72731
40.23966,-74.74878
40.23966,-74.74878
40.27887,-74.73218
40.27887,-74.73218
40.28049,-74.7168
40.28049,-74.7168
40.25126,-74.72337
40.28402,-74.69531
40.28402,-74.69531
40.31703,-74.69781
40.26152,-74.73279
40.26152,-74.73279
40.26152,-74.73279
40.2598,-74.72457
40.2598,-74.72457
40.27274,-74.69569
40.27274,-74.69569
40.248,-74.72818
40.248,-74.72818
40.28381,-74.69556
40.28381,-74.69556
40.27551,-74.7056
40.27551,-74.7056
40.24889,-74.72691
40.24889,-74.72691
40.2606,-74.71671
40.2606,-74.71671
40.30145,-74.72612
40.30145,-74.72612
40.23954,-74.7493
40.23954,-74.7493
40.33383,-74.71852
40.33383,-74.71852
40.28057,-74.67147
40.28057,-74.67147
40.27164,-74.67057
40.27164,-74.67057
40.27516,-74.70626
40.27516,-74.70626
40.28763,-74.75958
40.28763,-74.75958
40.24561,-74.7432
40.24561,-74.7432
40.2752,-74.70645
40.2752,-74.70645
40.27499,-74.70569
40.27499,-74.70569
40.27499,-74.70569
40.28955,-74.68862
40.28955,-74.68862
40.25358,-74.74207
40.28848,-74.6899
40.28848,-74.6899
40.29167,-74.68605
40.29167,-74.68605
40.29167,-74.68605
40.29167,-74.68605
40.29167,-74.68605
40.29167,-74.68605
40.31793,-74.71442
40.24779,-74.73908
40.24779,-74.73908
40.24779,-74.73908
40.27616,-74.73282
40.27616,-74.73282
40.29015,-74.67657
40.29015,-74.67657
40.24889,-74.72691
40.24889,-74.72691
40.28049,-74.7168
40.28049,-74.7168
40.25662,-74.74185
40.32066,-74.69965
40.32066,-74.69965
40.32066,-74.69965
40.24167,-74.74647
40.24167,-74.74647
40.27951,-74.67089
40.27951,-74.67089
40.24479,-74.74281
40.24479,-74.74281
40.27615,-74.70483
40.27615,-74.70483
40.31044,-74.71084
40.31044,-74.71084
40.26521,-74.74049
40.26521,-74.74049
40.26521,-74.74049
40.30914,-74.69439
40.30914,-74.69439
40.28933,-74.68887
40.28933,-74.68887
40.2722,-74.73554
40.2722,-74.73554
40.2448,-74.743
40.2448,-74.743
40.28123,-74.71784
40.28123,-74.71784
40.27496,-74.66946
40.27496,-74.66946
40.30131,-74.72624
40.30131,-74.72624
40.29303,-74.73353
40.29303,-74.73353
40.27061,-74.73827
40.27061,-74.73827
40.26535,-74.71523
40.26535,-74.71523
40.29552,-74.74207
40.29552,-74.74207
40.32892,-74.71692
40.32892,-74.71692
40.32892,-74.71692
40.24943,-74.73712
40.24943,-74.73712
40.28721,-74.69145
40.28721,-74.69145
40.29167,-74.68605
40.29167,-74.68605
40.28997,-74.70995
40.28997,-74.70995
40.28721,-74.69145
40.28721,-74.69145
40.28721,-74.69145
40.28274,-74.7317
40.28274,-74.7317
40.24889,-74.72691
40.24496,-74.74756
40.24496,-74.74756
40.27189,-74.69514
40.27516,-74.70626
40.27516,-74.70626
40.26407,-74.71524
40.29266,-74.7338
40.29266,-74.7338
40.30266,-74.69967
40.30266,-74.69967
40.30266,-74.69967
40.26475,-74.74046
40.2922,-74.6854
40.2922,-74.6854
40.31119,-74.7099
40.31119,-74.7099
40.2448,-74.743
40.2448,-74.743
40.24843,-74.72768
40.24843,-74.72768
40.28071,-74.67155
40.26305,-74.74072
40.26305,-74.74072
40.27496,-74.66946
40.27496,-74.66946
40.27111,-74.67087
40.27111,-74.67087
40.28381,-74.69556
40.28381,-74.69556
40.27537,-74.70781
40.27537,-74.70781
40.28049,-74.7168
40.28049,-74.7168
40.28049,-74.7168
40.28049,-74.7168
40.31154,-74.71275
40.27647,-74.70445
40.27647,-74.70445
